timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1757275200000,111259.99,111600.0,111001.45,111137.34,867.49224,1757289599999,96517902.07428570,169000,433.60542000,48246052.00139590,0
1757289600000,111137.35,111372.0,110621.78,111052.11,1701.47085,1757303999999,188935229.57061340,308906,836.79910000,92904009.12259770,0
1757304000000,111052.11,111609.04,110899.69,111280.39,1330.12513,1757318399999,147913206.12595220,184140,701.81909000,78044546.82714720,0
1757318400000,111280.4,112186.98,111252.9,112052.43,2723.68786,1757332799999,304673937.23712620,309105,1317.82578000,147374478.79212260,0
1757332800000,112052.43,112924.37,111877.64,112631.75,3018.22348,1757347199999,339071513.52155890,466756,1572.71776000,176693309.59464820,0
1757347200000,112631.74,112670.06,111978.67,112097.31,1681.81458,1757361599999,188910893.98617280,316939,615.64599000,69157804.79041590,0
1757361600000,112097.31,112512.71,111896.0,112065.23,1127.08021,1757375999999,126399082.02353680,158752,486.85197000,54599126.23069910,0
1757376000000,112065.23,112104.41,111111.0,111708.0,2091.77038,1757390399999,233281366.99759270,364708,1119.70716000,124850202.96638540,0
1757390400000,111708.01,113293.29,111624.12,112991.11,2906.5944,1757404799999,327413687.28500880,352029,1393.69534000,156948740.48939340,0
1757404800000,112991.11,113176.51,112403.91,112433.59,1848.92022,1757419199999,208676364.39617630,210918,778.05933000,87830424.61282960,0
1757419200000,112433.59,112950.0,110766.66,110880.76,4662.13241,1757433599999,521744273.15140730,742791,2061.34504000,230751567.39885640,0
1757433600000,110880.76,111388.04,110788.0,111301.53,2121.49527,1757447999999,235604707.70760970,252884,1219.72460000,135439035.79615950,0
1757448000000,111301.53,111745.69,111090.07,111546.39,1748.3698,1757462399999,194745598.36857120,219912,1024.84891000,114153204.91394410,0
1757462400000,111546.38,111586.26,110917.45,111545.88,1667.04272,1757476799999,185465386.61559640,285335,805.56444000,89625575.41568200,0
1757476800000,111545.88,112602.35,111372.42,112553.65,2477.2586,1757491199999,277249952.52496740,275054,1291.20908000,144582430.69017270,0
1757491200000,112553.65,112859.8,112097.2,112299.99,2579.59736,1757505599999,290014477.68668190,286707,1008.77698000,113415730.16324630,0
1757505600000,112300.0,114313.13,112299.99,113853.99,6630.72074,1757519999999,752976102.98552950,774516,3390.81038000,384880932.48969830,0
1757520000000,113853.99,114074.46,113155.03,113574.52,2628.46871,1757534399999,298513456.48038900,357649,953.94643000,108328664.73569500,0
1757534400000,113574.53,114025.78,113528.01,113960.0,1534.3301,1757548799999,174615373.92914730,203273,824.33267000,93813363.98783810,0
1757548800000,113960.0,114434.23,113669.82,114400.01,1596.62879,1757563199999,182015809.94844740,263136,961.52159000,109618338.08634040,0
1757563200000,114400.01,114459.65,113957.2,114083.58,1954.14285,1757577599999,223126882.04170470,250844,925.38594000,105675000.56733420,0
1757577600000,114083.58,114200.0,113776.0,113999.99,1512.60333,1757591999999,172426276.75729320,230229,687.23071000,78339092.89556980,0
1757592000000,113999.99,114715.02,113430.0,114180.31,5143.69337,1757606399999,586732694.63006630,862926,2412.18460000,275257309.96635390,0
1757606400000,114180.32,114605.54,114102.0,114419.99,1437.71411,1757620799999,164436578.72479370,279325,662.48431000,75761951.15958420,0
1757620800000,114420.0,115488.09,114246.04,115482.69,2031.94874,1757635199999,233502902.85423570,279899,1095.49278000,125943730.01533880,0
1757635200000,115482.69,116331.81,115045.45,115194.14,3703.00155,1757649599999,428356309.20896320,563995,1926.14769000,222855145.58434580,0
1757649600000,115194.14,115656.87,115086.7,115086.7,1630.41759,1757663999999,188078296.73253520,252459,713.19737000,82280586.33433440,0
1757664000000,115086.7,115273.12,114888.01,114913.45,1958.78975,1757678399999,225295701.80976550,242507,1059.45555000,121850301.85111830,0
1757678400000,114913.45,115500.95,114740.99,115121.18,2042.13901,1757692799999,235016851.08326300,545024,1043.10430000,120057659.02116840,0
1757692800000,115121.18,116665.63,115030.3,116632.51,3863.84437,1757707199999,448507362.63907920,485400,2325.63773000,269971516.79455820,0
1757707200000,116632.51,116632.51,115752.68,116029.42,2125.91492,1757721599999,246867748.02825740,392106,928.03012000,107760180.27141450,0
1757721600000,116029.41,116298.78,115576.26,115957.0,2254.31226,1757735999999,261424386.40744380,283017,797.29772000,92472022.51640340,0
1757736000000,115957.0,115957.01,115657.81,115778.71,1062.2047,1757750399999,122972028.19498550,141293,452.32207000,52362368.88514660,0
1757750400000,115778.72,116166.71,115767.33,115974.11,1228.90503,1757764799999,142484356.35699640,143877,653.86468000,75813012.04637850,0
1757764800000,115974.11,116060.0,115603.98,115768.68,1373.33567,1757779199999,159057213.32081700,243380,622.10718000,72047224.87732550,0
1757779200000,115768.68,115817.37,115127.27,115797.12,1589.96184,1757793599999,183620137.42837770,291478,742.20207000,85724072.03629970,0
1757793600000,115797.12,115991.29,115797.11,115918.29,760.68444,1757807999999,88166098.94114070,120590,322.29987000,37354329.07779900,0
1757808000000,115918.29,116109.0,115651.99,115679.98,879.64203,1757822399999,101912530.94192830,182719,448.54268000,51966994.55571050,0
1757822400000,115679.99,115936.0,115449.59,115805.39,914.78349,1757836799999,105892525.68561350,131190,504.47234000,58398068.43394520,0
1757836800000,115805.39,116165.19,115748.78,115794.91,840.40714,1757851199999,97461407.15320890,148132,364.91910000,42315741.29929630,0
1757851200000,115794.92,115878.49,115141.8,115224.01,2036.51269,1757865599999,235055297.99864420,365569,1029.19419000,118798605.60387380,0
1757865600000,115224.01,115657.5,115193.9,115634.99,869.12927,1757879999999,100365108.81303440,166241,529.68951000,61162930.28544920,0
1757880000000,115634.99,116087.35,115135.0,115268.01,1167.12735,1757894399999,135075494.37616980,243367,530.08995000,61334719.12526710,0
1757894400000,115268.01,115594.9,114825.0,115445.45,1291.49944,1757908799999,148755333.59167810,309719,645.87650000,74396767.24585490,0
1757908800000,115445.46,116757.99,115400.0,115806.62,2645.45158,1757923199999,307301863.21300750,460919,1400.41903000,162689713.37340390,0
1757923200000,115806.62,115806.62,114625.87,115070.0,3497.27876,1757937599999,402341170.19463320,597624,1627.73693000,187272169.64518180,0
1757937600000,115070.01,115099.0,114384.0,114842.9,2995.41636,1757951999999,343782363.52896000,770538,1546.13431000,177457203.01098530,0
1757952000000,114842.9,115570.0,114600.0,115307.78,1872.69025,1757966399999,215446534.44747110,524766,1032.15362000,118739803.15764560,0
1757966400000,115307.78,115605.07,115200.07,115349.71,910.1751,1757980799999,105020970.24776540,194423,369.04321000,42582929.25195340,0
1757980800000,115349.71,115520.0,114945.01,115307.25,864.47636,1757995199999,99591672.05962510,245700,315.94643000,36392856.36049060,0
1757995200000,115307.26,116009.62,114930.0,115840.0,1899.99942,1758009599999,219806608.63743820,299283,925.54470000,107072896.84875460,0
1758009600000,115839.99,115981.17,115206.15,115287.83,1345.53241,1758023999999,155508383.82022350,239032,642.66269000,74263269.63666950,0
1758024000000,115287.84,115905.89,114737.11,115905.88,2622.65829,1758038399999,302186446.59042710,530203,1256.64052000,144829750.86593250,0
1758038400000,115905.88,116870.76,115608.28,116800.12,2955.38019,1758052799999,343968787.58147110,534667,1561.23821000,181675574.32735700,0
1758052800000,116800.13,116964.27,116584.45,116788.96,1238.86273,1758067199999,144717388.82774170,198173,590.15110000,68948220.95271430,0
1758067200000,116788.96,117077.16,116371.81,116372.04,1657.75299,1758081599999,193491339.81008770,290146,815.63490000,95235176.22922890,0
1758081600000,116372.05,117286.73,116160.22,117162.48,2485.03317,1758095999999,290584490.39789000,331949,1244.97129000,145570415.80491210,0
1758096000000,117162.48,117189.86,116253.27,116258.13,1655.0881,1758110399999,193052633.85378710,275626,616.39614000,71876604.82226690,0
1758110400000,116258.12,116516.93,115432.0,115875.32,2848.33061,1758124799999,330110290.72195140,580758,1431.82591000,165929205.94850880,0
1758124800000,115875.33,116333.33,114720.81,115652.02,5738.81221,1758139199999,663313189.17896010,1271634,2797.54671000,323392837.82956480,0
1758139200000,115652.02,116990.68,115307.33,116447.59,2369.22832,1758153599999,275531760.65906940,477305,1068.62695000,124277870.19859750,0
1758153600000,116447.6,117896.0,116092.76,117581.66,3081.68078,1758167999999,360962395.08196600,545534,1552.10912000,181734851.19817400,0
1758168000000,117581.67,117750.0,116888.02,117086.01,1789.62789,1758182399999,209885864.13961750,336315,688.09658000,80699444.82398450,0
1758182400000,117086.01,117413.04,117010.59,117063.4,1165.75229,1758196799999,136644267.16767080,265319,615.10674000,72102169.69079360,0
1758196800000,117063.41,117843.83,116977.59,117583.56,2416.33194,1758211199999,283846467.09226430,482957,1302.94828000,153061674.61871160,0
1758211200000,117583.56,117900.0,117196.33,117450.21,1828.6235,1758225599999,215116042.78037830,374290,981.62432000,115472670.55768360,0
1758225600000,117450.21,117657.17,116612.03,117073.53,1375.21725,1758239999999,161058311.22461250,248239,577.46034000,67629742.04538040,0
1758240000000,117073.53,117459.99,116871.61,116977.58,1326.38784,1758254399999,155402024.03295700,312981,533.62089000,62517867.86585390,0
1758254400000,116977.58,117100.0,116633.86,116909.97,1538.09106,1758268799999,179715411.02232820,281722,576.66272000,67382362.12074040,0
1758268800000,116909.98,117090.36,116300.0,116394.72,1243.82831,1758283199999,145090230.80511020,210628,486.01225000,56690954.63572180,0
1758283200000,116394.72,116529.08,115464.19,115884.03,2657.87565,1758297599999,308378000.22729850,466145,1293.13634000,150024130.86997050,0
1758297600000,115884.03,116136.0,115112.58,115125.12,1413.65495,1758311999999,163452273.25479540,290425,676.66257000,78251783.94873560,0
1758312000000,115125.13,115657.28,115100.0,115632.38,812.25284,1758326399999,93754462.11074960,170570,454.72006000,52478883.63765770,0
1758326400000,115632.39,115730.41,115408.47,115445.0,717.06298,1758340799999,82888500.38146520,124296,346.11885000,40008333.14995570,0
1758340800000,115445.0,115985.2,115409.08,115968.56,759.46126,1758355199999,87855071.45374150,110606,467.47497000,54074433.54654270,0
1758355200000,115968.56,115968.57,115664.11,115894.06,793.04586,1758369599999,91828050.91084840,136003,360.32496000,41724695.46654950,0
1758369600000,115894.05,116121.81,115804.47,115986.69,836.91424,1758383999999,97054572.13504620,133819,365.84809000,42427792.07254300,0
1758384000000,115986.7,116079.46,115698.08,115702.0,898.20806,1758398399999,104049061.31061800,121605,392.98161000,45522079.38976900,0
1758398400000,115702.0,115944.7,115603.42,115685.63,670.23512,1758412799999,77589017.04997010,114122,343.41635000,39754136.21789890,0
1758412800000,115685.63,115732.94,115441.83,115669.41,919.05922,1758427199999,106244847.86826770,138632,382.21256000,44187619.19627150,0
