timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1723914000000,59610.09,59669.95,59428.57,59428.57,381.31489,1723917599999,22711184.05638560,43056,124.80769,7433343.78408820,0
1723917600000,59428.57,59471.18,59294.31,59417.67,245.57509,1723921199999,14583894.18893970,34131,106.5258,6326362.61948540,0
1723921200000,59417.68,59541.93,59385.71,59473.19,174.17452,1723924799999,10357528.26124040,26357,85.09544,5060339.22395820,0
1723924800000,59473.19,59500.0,59330.0,59397.12,179.64912,1723928399999,10674515.69154950,22318,74.79798,4444599.59247470,0
1723928400000,59397.13,59429.79,59113.68,59303.8,293.07022,1723931999999,17363642.28547590,27125,105.22573,6235451.32288750,0
1723932000000,59303.8,59348.38,59246.43,59314.19,164.32824,1723935599999,9744391.52179040,25234,73.5625,4361987.32338630,0
1723935600000,59314.19,59492.0,59300.95,59491.99,232.99303,1723939199999,13838350.47323110,23358,141.67168,8415085.05845630,0
1723939200000,59491.99,59747.77,59424.16,59678.93,421.67863,1723942799999,25137304.46451830,43745,235.18251,14019772.67141710,0
1723942800000,59678.93,59690.99,59410.21,59435.95,230.1719,1723946399999,13704272.93010180,25856,92.03409,5479982.94921530,0
1723946400000,59435.95,60259.01,59393.1,60126.0,1194.84789,1723949999999,71553487.77762640,72483,755.10639,45210587.41550900,0
1723950000000,60125.99,60254.77,59300.0,59337.42,1003.95868,1723953599999,59974312.84651870,77609,419.56014,25066458.70915150,0
1723953600000,59337.41,59499.99,59256.56,59456.0,496.05122,1723957199999,29462514.61951670,35058,256.23293,15219883.26754710,0
1723957200000,59456.0,59698.0,59406.02,59490.0,429.44826,1723960799999,25571320.19081010,35889,217.84278,12972600.40693010,0
1723960800000,59490.0,59623.97,59480.0,59595.99,227.12593,1723964399999,13529695.91775520,25581,121.6735,7248531.56634270,0
1723964400000,59596.0,59678.4,59516.0,59573.39,368.75995,1723967999999,21975126.85932300,32407,181.44702,10813792.51569180,0
1723968000000,59573.39,59717.89,59436.0,59706.02,341.48521,1723971599999,20339190.42122210,36854,174.59777,10399504.62995080,0
1723971600000,59706.01,60125.99,59651.68,59880.0,625.30681,1723975199999,37428736.81855430,55469,351.53979,21045424.58087370,0
1723975200000,59880.01,60200.0,59826.31,59870.73,1134.85926,1723978799999,68129371.06898930,75882,605.64423,36363492.36906020,0
1723978800000,59870.72,60033.34,59759.04,60024.01,455.2164,1723982399999,27261898.13937740,39155,205.32259,12297806.70201550,0
1723982400000,60024.0,60284.99,59892.98,59969.55,792.74575,1723985999999,47625188.83143140,52554,407.43021,24479792.09115340,0
1723986000000,59969.56,60227.71,59826.31,59828.0,516.38036,1723989599999,31008468.43556760,44232,250.58127,15048580.53349510,0
1723989600000,59828.01,59971.14,59669.85,59806.01,645.58452,1723993199999,38628689.41337350,44404,257.36357,15400954.35057010,0
1723993200000,59806.0,59931.51,59700.67,59863.99,274.37716,1723996799999,16416047.22879010,40443,171.1997,10243376.25978710,0
1723996800000,59863.99,59945.83,59766.3,59840.45,242.12455,1724000399999,14497692.70825320,29919,128.63135,7702216.54302130,0
1724000400000,59840.45,59858.05,59377.14,59527.58,647.11206,1724003999999,38541451.95779360,56388,238.35577,14195227.48633690,0
1724004000000,59527.58,59623.97,59468.19,59602.17,286.59077,1724007599999,17065773.36084070,30219,152.48104,9079905.88194540,0
1724007600000,59602.18,59756.0,59511.79,59708.38,235.22316,1724011199999,14034830.94612960,28113,122.87116,7331844.28612290,0
1724011200000,59708.38,59869.77,59682.63,59814.53,270.88956,1724014799999,16189074.32227480,27334,161.81853,9671518.28341480,0
1724014800000,59814.53,59814.53,59311.14,59439.33,464.86074,1724018399999,27701693.35249740,34083,189.81454,11312637.43461300,0
1724018400000,59439.33,59577.88,59350.0,59350.0,315.50332,1724021999999,18758665.97884730,37810,145.28666,8638418.55163020,0
1724022000000,59350.0,59407.61,58408.92,58427.35,2014.55508,1724025599999,118631772.13637260,118243,818.565,48217171.38618730,0
1724025600000,58427.35,58710.0,58210.03,58346.03,2258.26711,1724029199999,131978311.47075010,122261,1017.94478,59512648.21632080,0
1724029200000,58346.03,58630.0,58216.33,58564.0,1674.85658,1724032799999,97861487.21388800,83185,716.47012,41867713.55610050,0
1724032800000,58564.0,58748.0,58427.07,58670.51,571.95643,1724036399999,33520437.77423720,44255,309.97779,18169751.43979920,0
1724036400000,58670.51,58763.83,58561.87,58736.85,481.87935,1724039999999,28276107.74004150,37096,229.09164,13443769.99147850,0
1724040000000,58736.85,58746.0,58450.0,58582.0,446.59763,1724043599999,26163661.01575860,42059,186.38626,10920352.52123430,0
1724043600000,58581.99,58612.0,58359.5,58475.18,597.592,1724047199999,34950960.62178690,51143,271.99984,15909577.67584230,0
1724047200000,58475.19,58660.84,58388.85,58570.0,470.2875,1724050799999,27521163.85080590,36779,242.69772,14202813.73573670,0
1724050800000,58570.0,58745.82,58500.0,58502.19,563.1549,1724054399999,33008503.65984310,41779,266.60182,15626666.70985930,0
1724054400000,58502.19,58660.85,58403.16,58608.27,555.99622,1724057999999,32557441.41294950,35895,269.21333,15768279.88842680,0
1724058000000,58608.28,58671.38,57965.6,58006.59,1680.68671,1724061599999,97872323.85557890,90948,781.91769,45540997.05463580,0
1724061600000,58006.6,58199.28,57787.3,58046.01,1538.43823,1724065199999,89283560.06333280,89717,826.58679,47974031.28426380,0
1724065200000,58046.01,58520.21,57984.18,58396.95,968.93626,1724068799999,56386343.54598770,62672,547.03292,31834862.09531830,0
1724068800000,58396.94,58520.13,58264.0,58412.0,536.51605,1724072399999,31341519.43942500,53185,274.3601,16028334.05684060,0
1724072400000,58412.01,58970.0,58029.77,58199.99,2044.11579,1724075999999,119636372.66773620,135271,1091.75248,63891188.89208590,0
1724076000000,58200.0,58633.34,58075.49,58617.42,1293.04771,1724079599999,75442327.85417130,114928,720.55752,42055628.73724720,0
1724079600000,58617.42,58777.0,58510.01,58539.24,754.64022,1724083199999,44256027.76608160,73446,392.03394,22993587.51208700,0
1724083200000,58539.25,58716.11,58380.0,58705.99,651.87865,1724086799999,38167363.88461140,60045,289.62194,16959744.51787050,0
1724086800000,58706.0,59290.0,58555.92,59021.61,1384.41843,1724090399999,81624906.50858200,115060,719.03677,42403116.95771100,0
1724090400000,59021.61,59235.93,58732.0,59011.99,654.64785,1724093999999,38600294.33385470,74343,279.24165,16469506.26900740,0
1724094000000,59012.0,59130.83,58873.87,58967.53,478.5332,1724097599999,28228556.51124320,62984,217.0457,12804301.32776120,0
1724097600000,58967.54,59342.11,58914.0,59080.01,682.11094,1724101199999,40331544.17653220,56922,370.53529,21908271.58670200,0
1724101200000,59080.02,59242.74,58967.53,58967.54,596.8178,1724104799999,35261607.94084200,50462,276.09763,16314463.94739930,0
1724104800000,58967.54,59280.01,58967.54,59241.0,549.13208,1724108399999,32483002.61066020,40728,334.97874,19817412.41431510,0
1724108400000,59240.99,59617.63,59089.95,59438.5,1374.80487,1724111999999,81534074.27893400,61132,719.1253,42649192.37149200,0
1724112000000,59438.5,60643.51,59363.31,60482.78,3181.00267,1724115599999,191418275.31559160,183724,1862.39307,112057194.93062680,0
1724115600000,60482.77,60910.55,60378.02,60446.03,1770.45828,1724119199999,107346055.79643380,111604,1007.37101,61086740.43514460,0
1724119200000,60446.04,60552.64,60336.97,60528.83,792.76049,1724122799999,47911494.66618060,54678,384.40973,23231261.25279270,0
1724122800000,60528.84,60619.19,60422.37,60619.18,648.12493,1724126399999,39243528.84515070,41671,344.83459,20878763.26227420,0
1724126400000,60619.19,61000.0,60576.06,60865.61,1772.25079,1724129999999,107782112.14823430,86595,1038.20763,63137684.47524500,0
1724130000000,60865.61,61400.0,60860.01,61119.99,1810.14308,1724133599999,110648854.03593900,122243,1056.32111,64570952.09668330,0
1724133600000,61120.0,61144.02,60938.0,60960.84,799.15334,1724137199999,48753433.13700720,50295,370.41753,22597475.43366440,0
1724137200000,60960.84,61020.74,60799.81,60924.33,894.38912,1724140799999,54456599.95204400,54182,442.88153,26966596.21584630,0
1724140800000,60924.33,60947.4,60679.36,60765.13,998.77224,1724144399999,60714652.68335530,50859,554.14664,33684854.14469280,0
1724144400000,60765.14,60975.0,60752.3,60856.04,630.87196,1724147999999,38404472.10761500,39672,341.67591,20798475.88106770,0
1724148000000,60856.04,60878.01,60668.3,60716.01,492.5745,1724151599999,29926137.04639350,35996,253.06571,15375411.71870200,0
1724151600000,60716.01,60734.91,60401.9,60518.82,1086.5587,1724155199999,65807817.60717790,58639,538.35193,32602791.90598670,0
1724155200000,60518.83,60752.25,60502.83,60693.71,825.73743,1724158799999,50092356.06736840,42815,442.71092,26858645.91280980,0
1724158800000,60693.72,60955.99,60324.33,60891.99,1511.42527,1724162399999,91654186.22488150,99910,789.09562,47879777.74426620,0
1724162400000,60892.0,60904.0,59446.03,59461.8,4267.15555,1724165999999,255824609.34523790,205600,1865.04453,111746349.27280810,0
1724166000000,59461.81,59483.52,58680.01,58825.53,3840.52655,1724169599999,226556681.06836500,195141,1748.4575,103129598.16844700,0
1724169600000,58825.53,59046.76,58548.23,58801.15,1468.04254,1724173199999,86358991.18299550,99336,713.99246,42005974.46972270,0
1724173200000,58801.15,59059.84,58681.4,59039.48,599.95694,1724176799999,35297795.20087700,56262,309.20976,18195930.30192020,0
1724176800000,59039.47,59479.8,59000.0,59191.45,1065.47526,1724180399999,63184646.38457040,71723,597.01749,35406274.66864170,0
1724180400000,59191.45,59597.28,59137.78,59511.99,544.56764,1724183999999,32351755.73378980,51002,290.20494,17241827.16012430,0
1724184000000,59512.0,59722.72,59285.71,59317.57,724.21595,1724187599999,43089144.82751910,50839,325.71102,19385447.07868700,0
1724187600000,59317.58,59331.01,58802.35,59296.94,901.43638,1724191199999,53285907.13344830,63559,382.35529,22601972.33334550,0
1724191200000,59296.94,59545.51,59238.08,59368.0,461.98957,1724194799999,27442963.16521460,42602,237.45027,14105975.56486110,0
1724194800000,59368.0,59402.64,58992.81,59013.8,389.8563,1724198399999,23067680.11562980,35572,145.894,8634541.72457980,0
1724198400000,59013.8,59279.96,58954.99,58989.0,612.37826,1724201999999,36206414.73035190,44663,252.73041,14942099.42768550,0
1724202000000,58989.0,59281.58,58783.47,59281.58,659.71496,1724205599999,38945376.57040690,59737,308.00683,18191454.88079240,0
1724205600000,59281.57,59519.99,59253.12,59363.32,648.06025,1724209199999,38465493.64880780,40700,366.5366,21757578.10788050,0
1724209200000,59363.32,59419.49,59209.87,59320.0,444.35025,1724212799999,26355252.97370420,33951,188.05351,11153050.15385260,0
1724212800000,59320.0,59406.21,59183.13,59358.0,296.07758,1724216399999,17564259.70197660,26117,123.33106,7317424.24393440,0
1724216400000,59357.99,59404.97,59292.64,59379.99,373.88885,1724219999999,22194739.44262180,28924,155.55038,9233923.30418650,0
1724220000000,59379.99,59739.52,59364.1,59627.32,813.29793,1724223599999,48478371.09770860,52251,457.78352,27284021.67677140,0
1724223600000,59627.32,59735.99,59580.0,59712.0,533.99979,1724227199999,31862618.37694750,38385,269.20888,16063766.54476280,0
1724227200000,59711.99,59924.13,59231.33,59443.0,1071.73137,1724230799999,63832999.45420540,80806,522.83473,31155397.76859380,0
1724230800000,59443.0,59508.0,59085.88,59290.51,979.21548,1724234399999,58010759.19821260,59677,381.80983,22619989.87349540,0
1724234400000,59290.51,59484.4,59210.48,59468.4,481.17914,1724237999999,28552377.99397860,36175,268.90305,15957721.67389070,0
1724238000000,59468.4,59509.34,59254.47,59361.14,399.0749,1724241599999,23701812.29310110,36152,164.55943,9774053.75345780,0
1724241600000,59361.14,59600.0,59265.77,59506.9,711.51803,1724245199999,42305473.69987740,49592,373.13918,22188364.05990820,0
1724245200000,59506.9,60100.0,58850.0,59928.0,2610.70655,1724248799999,155021875.13792590,164502,1266.71995,75264657.00054680,0
1724248800000,59928.01,60201.98,59193.66,59410.41,3616.50419,1724252399999,215916680.97105520,257329,1751.82361,104571710.30667790,0
1724252400000,59410.41,59782.97,59300.99,59511.8,1069.51671,1724255999999,63691037.82382810,97715,591.65388,35234472.10670320,0
1724256000000,59511.79,59947.36,59375.0,59885.58,1038.66262,1724259599999,61934963.89001160,91103,566.57239,33788918.03361480,0
1724259600000,59885.58,60046.0,59708.04,59928.42,703.95841,1724263199999,42159560.98512160,78841,336.07384,20127055.68082310,0
1724263200000,59928.42,60831.9,59843.23,60771.28,1989.87165,1724266799999,120247097.47677050,154040,1078.33775,65165126.31258920,0
1724266800000,60771.28,61625.2,60588.64,61570.0,3404.80333,1724270399999,208213168.95614470,220004,1922.29019,117604244.17748760,0
1724270400000,61570.0,61820.93,60902.13,61236.0,2736.96402,1724273999999,168157816.96384330,152774,1406.54453,86445329.99854280,0
1724274000000,61236.0,61499.93,60928.0,61235.97,1109.71897,1724277599999,67943819.97388180,73676,571.82193,35013150.77068950,0
1724277600000,61235.97,61500.0,61173.51,61176.47,624.24182,1724281199999,38282407.22095640,51128,273.4789,16774384.59796350,0
1724281200000,61176.47,61300.01,61002.17,61156.03,1054.20714,1724284799999,64485176.51461510,53283,559.14546,34201826.94460440,0
1724284800000,61156.03,61229.0,60811.07,60818.15,697.77129,1724288399999,42581176.79803360,50269,337.40208,20591167.09751030,0
1724288400000,60818.15,60995.96,60724.79,60970.0,664.60511,1724291999999,40457814.46690040,52588,337.58021,20552289.95496880,0
1724292000000,60970.0,60970.01,59724.87,60186.48,1774.35461,1724295599999,106968929.42181710,120579,706.85305,42591338.84014660,0
1724295600000,60186.49,60624.0,60074.0,60548.9,972.81011,1724299199999,58711616.69860240,76683,500.52783,30211742.03721310,0
1724299200000,60548.9,60850.0,60459.98,60834.52,853.58077,1724302799999,51772568.92084170,56709,435.18088,26396102.50744000,0
1724302800000,60834.53,60834.53,60602.45,60724.0,507.77932,1724306399999,30826908.90160130,63578,200.70984,12184730.10296600,0
1724306400000,60724.01,60944.53,60682.41,60762.91,554.46896,1724309999999,33713732.77090990,68227,266.11996,16182137.20664400,0
1724310000000,60762.92,61114.23,60708.69,60984.31,761.04674,1724313599999,46330700.24778760,58959,396.38551,24142229.41527490,0
1724313600000,60984.31,61112.0,60859.79,60926.81,740.93955,1724317199999,45176094.60722820,53660,351.00518,21399798.90286960,0
1724317200000,60926.81,60976.32,60802.38,60887.98,541.86058,1724320799999,32997576.66498900,43720,203.67163,12401977.89309750,0
1724320800000,60887.99,61400.0,60827.12,61350.01,807.95803,1724324399999,49418532.47830060,66036,459.14355,28080980.32854420,0
1724324400000,61350.02,61382.24,61097.59,61336.09,1008.84315,1724327999999,61789939.19095610,64376,552.26479,33828326.45373960,0
1724328000000,61336.09,61398.18,60772.12,60879.19,1784.93315,1724331599999,108890576.55138450,111287,798.09016,48661795.55000350,0
1724331600000,60879.19,60934.03,60394.64,60815.99,1767.72909,1724335199999,107348836.54128500,146213,859.56046,52213065.09689050,0
1724335200000,60816.0,60854.28,60300.0,60510.48,1756.83797,1724338799999,106374051.02762840,139502,812.59002,49208392.93950820,0
1724338800000,60510.48,60833.0,60100.0,60407.4,1539.81542,1724342399999,92976590.58363580,129535,751.68554,45396193.09858530,0
1724342400000,60407.39,60600.2,60281.02,60329.7,791.08987,1724345999999,47812416.24047220,86734,354.75892,21446589.61563820,0
1724346000000,60329.7,60512.01,60142.85,60164.7,622.62683,1724349599999,37573572.97739330,70348,291.66545,17605267.78525580,0
1724349600000,60164.7,60566.51,60131.0,60331.16,609.78843,1724353199999,36817750.61209430,60955,375.51643,22667455.73904080,0
1724353200000,60331.16,60439.11,60154.78,60308.0,640.16244,1724356799999,38595361.11397260,58517,283.40348,17088129.04481090,0
1724356800000,60307.99,60691.2,60288.0,60680.01,824.0994,1724360399999,49828478.43296630,48579,496.80359,30045110.33428010,0
1724360400000,60680.0,60707.88,60439.78,60545.47,388.49711,1724363999999,23528025.14657070,30594,177.28331,10736410.19540160,0
1724364000000,60545.46,60609.8,60400.0,60435.05,324.00458,1724367599999,19602205.37665190,31478,150.99794,9138688.01152050,0
1724367600000,60435.04,60462.56,60297.5,60375.84,305.60337,1724371199999,18450792.18399460,29154,170.13395,10272122.92682350,0
1724371200000,60375.83,60968.24,60342.14,60726.16,824.57505,1724374799999,50047187.96897100,59448,454.5991,27587768.86351000,0
1724374800000,60726.17,60855.77,60603.99,60768.45,491.11811,1724378399999,29838324.18149090,37605,233.33674,14176816.99527990,0
1724378400000,60768.45,60806.74,60618.0,60625.7,502.98931,1724381999999,30545946.07911250,30546,240.22677,14587887.56198270,0
1724382000000,60625.69,60689.4,60572.94,60593.31,365.69223,1724385599999,22168210.35056950,29563,178.49314,10819768.88695080,0
1724385600000,60593.31,60742.85,60582.68,60707.51,537.65592,1724389199999,32612827.00091770,35608,294.22875,17847491.24454480,0
1724389200000,60707.52,61089.6,60707.51,60856.26,825.62287,1724392799999,50294533.79582790,59568,439.50116,26774608.95210900,0
1724392800000,60856.26,61367.74,60832.27,61189.58,963.67862,1724396399999,58855953.71053210,66003,503.03747,30725144.38286950,0
1724396400000,61189.59,61259.93,60937.97,61069.27,610.29337,1724399999999,37292407.14385470,47635,246.25107,15048181.87631800,0
1724400000000,61069.26,61322.66,61036.84,61321.4,594.0302,1724403599999,36350319.90942070,46726,291.91991,17864741.14919660,0
1724403600000,61321.4,61337.57,61003.0,61022.13,593.42725,1724407199999,36308855.63218450,48692,229.63593,14050592.62667490,0
1724407200000,61022.12,61166.01,61007.17,61060.75,371.99579,1724410799999,22725530.46344300,32309,184.78063,11288262.41596550,0
1724410800000,61060.75,61079.04,60691.11,60741.68,754.07451,1724414399999,45872479.18848200,60351,316.54506,19254025.05551340,0
1724414400000,60741.68,61217.39,60741.68,61146.58,750.19091,1724417999999,45755527.46233530,49815,464.87289,28358185.57835360,0
1724418000000,61146.59,61175.6,60881.34,61119.99,1070.75883,1724421599999,65368970.46404580,72784,579.0383,35347299.39954600,0
1724421600000,61119.99,62320.36,60802.36,60994.91,7401.52477,1724425199999,456018207.38970370,491348,4081.33905,251587852.73798840,0
1724425200000,60994.91,61778.76,60916.41,61533.05,2404.42812,1724428799999,147633633.07291760,171361,1294.03414,79460243.38410620,0
1724428800000,61533.04,61828.82,61349.99,61731.99,1071.22153,1724432399999,65959472.33056380,112156,525.14196,32339127.93820560,0
1724432400000,61731.99,63015.99,61616.02,62999.89,3272.804,1724435999999,204244980.82786860,209170,2014.03515,125730441.85523570,0
1724436000000,62999.88,63411.23,62659.09,63152.6,3836.82331,1724439599999,242209108.29955660,242798,1996.38713,126042560.95783720,0
1724439600000,63152.59,63819.16,63000.01,63628.84,3322.52116,1724443199999,211168328.42387190,168414,1877.47052,119322975.41514920,0
1724443200000,63628.84,63818.21,63484.18,63627.74,1175.41217,1724446799999,74803142.75220330,85436,561.81457,35757883.43225320,0
1724446800000,63627.74,64777.0,63598.96,64392.58,2659.84528,1724450399999,170854701.01826030,151380,1544.8734,99228413.26992320,0
1724450400000,64392.58,64955.0,63850.0,64084.96,1980.78779,1724453999999,127707126.56003460,153225,1024.60357,66074271.86882300,0
1724454000000,64084.95,64318.93,63836.69,64037.24,1736.59979,1724457599999,111281158.76738070,93741,796.71695,51043944.17743900,0
1724457600000,64037.24,64206.7,63816.05,63961.78,990.20813,1724461199999,63360638.33021850,71924,489.12921,31298974.06576170,0
1724461200000,63961.79,64006.4,63626.58,63836.48,754.58663,1724464799999,48132381.80515380,61458,329.1767,20998493.59472110,0
1724464800000,63836.49,64000.0,63788.8,63949.99,492.89746,1724468399999,31494637.58055760,44615,220.07484,14062367.28419290,0
1724468400000,63949.99,63990.0,63759.01,63832.01,853.72101,1724471999999,54518398.57133870,81100,311.18121,19870308.49285030,0
1724472000000,63832.0,63986.0,63822.0,63897.61,412.12908,1724475599999,26347108.20754510,77010,235.97634,15085846.01503240,0
1724475600000,63897.61,64032.95,63860.61,63987.98,665.56607,1724479199999,42563827.56491430,66378,281.08408,17976814.96470020,0
1724479200000,63987.98,64277.43,63924.56,64048.0,1078.40628,1724482799999,69104580.24447460,61238,602.78138,38624403.59882380,0
1724482800000,64048.0,64332.0,64048.0,64315.0,687.08796,1724486399999,44122324.07105560,43785,362.31678,23266407.59541670,0
1724486400000,64315.0,64450.63,64144.5,64416.0,551.68752,1724489999999,35455060.74090870,44092,283.16637,18197156.20737080,0
1724490000000,64416.0,64494.5,64200.0,64328.66,530.49253,1724493599999,34113017.31041230,50484,286.29521,18408032.93416500,0
1724493600000,64328.65,64382.36,64098.0,64117.76,570.99589,1724497199999,36694203.31154090,44532,273.94868,17608122.53393410,0
1724497200000,64117.77,64186.67,63868.0,63905.01,704.72227,1724500799999,45150849.53324910,56582,274.9768,17621642.45026250,0
1724500800000,63905.0,64180.0,63902.0,64086.99,673.82206,1724504399999,43188968.87781130,65544,365.93673,23456158.67771080,0
1724504400000,64086.99,64244.0,63961.25,64221.49,613.01605,1724507999999,39317677.71191690,66251,300.57668,19280607.88360010,0
1724508000000,64221.5,64228.89,64013.03,64171.84,435.57022,1724511599999,27939581.23314730,45823,192.54406,12351627.88090090,0
1724511600000,64171.84,64171.84,63872.0,63976.0,571.55586,1724515199999,36587798.49660620,58954,206.64564,13228783.86009090,0
1724515200000,63976.0,64413.01,63903.58,64298.01,1010.63731,1724518799999,64863651.28593910,114027,555.81311,35674551.29458820,0
1724518800000,64298.01,64298.01,63951.97,64050.99,646.06987,1724522399999,41450153.54513350,64650,317.07315,20343505.34542270,0
1724522400000,64051.0,64444.0,63938.0,64223.06,979.61184,1724525999999,62912492.99960750,93395,536.97472,34483201.69132700,0
1724526000000,64223.06,64372.0,64210.6,64210.6,238.47032,1724529599999,15329909.81658890,47928,101.39169,6518032.62250040,0
